event_id,game_date,home_team,away_team,book_open,book_noon,book_move,dk_open,dk_noon,dk_move,bookmaker
1e525e9f5bf0beb955c4c99cdf8b03b4,2025-06-22,Los Angeles Dodgers,Washington Nationals,9.0,9.5,0.5,9.0,9.5,0.5,betmgm
65363578fa7c9c7d0e0acaf0eda36f62,2025-06-22,Los Angeles Angels,Houston Astros,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
3963624635ff94b403f0f5ecb67e4592,2025-06-22,Los Angeles Dodgers,Washington Nationals,9.5,9.5,0.0,9.5,9.5,0.0,betmgm
a6af4156d8c113e8161d35ad4d5bd8c4,2025-06-23,St. Louis Cardinals,Chicago Cubs,9.0,8.5,-0.5,9.0,9.0,0.0,betmgm
ab442f2d5d661442a92214eea40f9d68,2025-06-24,Los Angeles Angels,Boston Red Sox,9.5,9.0,-0.5,9.0,9.0,0.0,betmgm
cde0de2d7a1b718f6225f54d431d3b5b,2025-06-24,Kansas City Royals,Tampa Bay Rays,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
78303735a28a8945defbe340c9189c67,2025-06-25,Houston Astros,Philadelphia Phillies,7.5,7.5,0.0,7.0,7.5,0.5,betmgm
0cdc784258183116252ac5d1378951d3,2025-06-25,Kansas City Royals,Tampa Bay Rays,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
3c5888c235d16da1cb07d27500f6484b,2025-06-26,Kansas City Royals,Tampa Bay Rays,10.0,10.0,0.0,10.0,10.0,0.0,betmgm
66b3deadcf58987b4787f5972be173e0,2025-06-28,Los Angeles Angels,Washington Nationals,8.5,8.5,0.0,8.5,9.0,0.5,betmgm
49b52848c1647d0e1ed9c5e7a994a2ac,2025-06-29,Baltimore Orioles,Tampa Bay Rays,9.5,9.5,0.0,10.0,9.5,-0.5,betmgm
092f744db7cfd6008f4d6196cb49c49e,2025-07-02,Chicago Cubs,Cleveland Guardians,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
64d16ffeb626ab9ad62cf5e2bb4de155,2025-07-04,Atlanta Braves,Baltimore Orioles,8.5,8.5,0.0,9.0,8.5,-0.5,betmgm
f419d8e9c58162f8438267e823f31f6a,2025-07-05,Minnesota Twins,Tampa Bay Rays,10.0,9.5,-0.5,9.5,10.0,0.5,betmgm
5bee622ce89e0a4489f3a56e86d347e7,2025-07-06,Washington Nationals,Boston Red Sox,8.5,8.0,-0.5,8.5,8.0,-0.5,betmgm
092982499c086275fede9384d35b744c,2025-07-07,Detroit Tigers,Tampa Bay Rays,9.0,8.5,-0.5,9.0,8.5,-0.5,betmgm
27a91ef8342d077702b9d7b0b1091509,2025-07-09,Minnesota Twins,Chicago Cubs,9.0,9.5,0.5,9.0,9.5,0.5,betmgm
0ebdb81e21eab854a1a518f50f873575,2025-07-10,Boston Red Sox,Tampa Bay Rays,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
1019921bba993253c9fec6e75dbc94dc,2025-07-11,Chicago White Sox,Cleveland Guardians,8.5,9.0,0.5,8.5,9.0,0.5,betmgm
e6a1e6016b88d0ddbe71cfb2878d35c2,2025-07-11,Boston Red Sox,Tampa Bay Rays,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
75a61f894282010499d1f2157a9e2ec3,2025-07-12,Chicago White Sox,Cleveland Guardians,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
1b49a87523e8acccff93553d9397b6a8,2025-07-12,San Diego Padres,Philadelphia Phillies,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
d313055095211a9b7f8d3d61142cbe50,2025-07-12,Boston Red Sox,Tampa Bay Rays,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
a7569378b45bee076352cff63bc9279e,2025-07-12,Chicago White Sox,Cleveland Guardians,8.5,9.0,0.5,8.5,9.0,0.5,betmgm
3059bccb405e5d0307f1e6bf2ccd59b5,2025-07-12,San Diego Padres,Philadelphia Phillies,7.5,7.5,0.0,7.5,7.5,0.0,betmgm
58ef42cde044286fa10994c77054c2ca,2025-07-18,Tampa Bay Rays,Baltimore Orioles,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
271cd28f15855c955ba107028779a91f,2025-07-19,Chicago Cubs,Boston Red Sox,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
95e589555287a5421cca5e3add3ea3dd,2025-07-20,Chicago Cubs,Boston Red Sox,7.0,6.5,-0.5,7.0,6.5,-0.5,betmgm
c6ac23c74068ed0fab92cf65095cd29b,2025-07-23,Tampa Bay Rays,Chicago White Sox,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
57d1fa48adc312a9162fd4f446c7935e,2025-07-26,Kansas City Royals,Cleveland Guardians,8.5,8.5,0.0,8.5,8.0,-0.5,betmgm
ba6ac31e3cdf64fb8029f2520871084a,2025-07-26,Kansas City Royals,Cleveland Guardians,8.0,9.0,1.0,8.5,9.0,0.5,betmgm
6f66e5fb7023112481cf930432c3c904,2025-07-26,Chicago White Sox,Chicago Cubs,9.5,9.5,0.0,9.0,9.0,0.0,betmgm
5f2b564a23b724fd772a26061b37f644,2025-07-26,Kansas City Royals,Cleveland Guardians,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
529a50ae19c4c1aedacb6e39d31dcf80,2025-07-27,Boston Red Sox,Los Angeles Dodgers,10.5,10.0,-0.5,10.5,10.0,-0.5,betmgm
c7a25002d491231051c1015423bdd467,2025-07-27,New York Yankees,Philadelphia Phillies,7.5,7.5,0.0,7.5,7.5,0.0,betmgm
0f24a2035d6bfb891a82dcff832035dc,2025-07-27,Cincinnati Reds,Tampa Bay Rays,9.5,9.5,0.0,9.5,9.5,0.0,betmgm
41a5f751a413964a42aad354f1aff280,2025-07-27,Chicago White Sox,Chicago Cubs,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
e55ef8947a145ba7f894f60fec2b4102,2025-07-28,New York Yankees,Tampa Bay Rays,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
f14e4ffd744930ed293c780fbd8dc43e,2025-08-02,Miami Marlins,New York Yankees,8.5,8.0,-0.5,8.0,8.0,0.0,betmgm
7c37db7597b73a70a4a7413efe935cf6,2025-08-06,Los Angeles Angels,Tampa Bay Rays,8.5,8.0,-0.5,8.5,8.0,-0.5,betmgm
181b797906fb30d48330d972b4d89856,2025-08-06,New York Mets,Cleveland Guardians,8.0,7.5,-0.5,8.0,7.5,-0.5,betmgm
77393b843f5191b9c7b35838078355ac,2025-08-06,Los Angeles Angels,Tampa Bay Rays,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
b73c4fdd5b701d28bda8146dfa266a17,2025-08-09,Atlanta Braves,Miami Marlins,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
f53a0cf0e7855abec7c8bf5f7c1c24f0,2025-08-09,Atlanta Braves,Miami Marlins,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
7aed97b9d5ab468609a1dc8a80a706e7,2025-08-10,San Diego Padres,Boston Red Sox,8.0,7.5,-0.5,7.5,7.5,0.0,betmgm
23647188f96bbc09c19e1e687b17b85f,2025-08-10,Texas Rangers,Philadelphia Phillies,8.0,7.5,-0.5,8.0,7.5,-0.5,betmgm
52b074dcbd847b58ba6732fd972f4987,2025-08-10,San Diego Padres,Boston Red Sox,8.0,7.5,-0.5,7.5,7.5,0.0,betmgm
8feb7474dcef657adf6f1ac27d414462,2025-08-11,St. Louis Cardinals,Colorado Rockies,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
bbc2d2d18b529572282f9d1ce52e72d2,2025-08-12,Houston Astros,Boston Red Sox,7.5,7.5,0.0,7.5,7.5,0.0,betmgm
7e66362a6a9d3ae610821bec3fb6f7c3,2025-08-12,Oakland Athletics,Tampa Bay Rays,10.0,10.0,0.0,9.5,10.0,0.5,betmgm
7207e85ba3a29618de6c3b8e4f921b34,2025-08-13,Oakland Athletics,Tampa Bay Rays,10.0,10.0,0.0,10.0,9.5,-0.5,betmgm
51b0d74dc7083b707a542028aafa1a7a,2025-08-13,Toronto Blue Jays,Chicago Cubs,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
dd870cf0a61e44ace6bc5040c5aec20d,2025-08-15,Washington Nationals,Philadelphia Phillies,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
8fc56aeb36f71412d124dbb6272003c4,2025-08-20,Washington Nationals,New York Mets,8.5,9.0,0.5,9.0,9.0,0.0,betmgm
80d4ffc0794e072e88a86902a17b9c64,2025-08-20,Tampa Bay Rays,New York Yankees,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
44580bb593e9f1fa0e44ca74f2a35c07,2025-08-22,Philadelphia Phillies,Washington Nationals,9.5,9.0,-0.5,9.5,9.0,-0.5,betmgm
84f779b1fa7b3c03a01a0a174ef7c6ca,2025-08-22,New York Yankees,Boston Red Sox,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
e88ba61e3ebe7b57dad845c1b581c953,2025-08-23,Los Angeles Angels,Chicago Cubs,9.5,9.5,0.0,9.5,9.5,0.0,betmgm
ccd0ca68da5f8a7784bfc75cc2d3ff80,2025-08-23,New York Yankees,Boston Red Sox,8.5,8.0,-0.5,8.0,8.0,0.0,betmgm
17e299bc2d86e5dcff60877abd6b9bbc,2025-08-24,Chicago White Sox,Minnesota Twins,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
d99e193d9d19460b022a507fb0b8818c,2025-08-24,Texas Rangers,Cleveland Guardians,8.0,7.5,-0.5,8.0,7.5,-0.5,betmgm
c03e718c5c5d0add688d3695a5c958e2,2025-08-24,New York Yankees,Boston Red Sox,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
0490fc2cf5b53783ae2b84b7048865ea,2025-08-26,Cleveland Guardians,Tampa Bay Rays,8.0,8.0,0.0,7.5,7.5,0.0,betmgm
637da102288bb3af6df60c2183166171,2025-08-27,Houston Astros,Colorado Rockies,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
bbf5cb06833ac33dfe0f66f1f50db968,2025-08-27,New York Yankees,Washington Nationals,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
b227b90f9d5dde6175600f66cf0f099b,2025-08-27,Cleveland Guardians,Tampa Bay Rays,8.0,7.0,-1.0,7.5,7.0,-0.5,betmgm
497422a772618f8fb48adecd30be23c4,2025-08-27,Baltimore Orioles,Boston Red Sox,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
a90d928a4a17eb0cef36b3dc57d026aa,2025-08-28,Baltimore Orioles,Boston Red Sox,8.0,8.0,0.0,7.5,8.0,0.5,betmgm
8240a59cc68a378dbb46d68deb1df611,2025-08-30,Chicago White Sox,New York Yankees,9.0,8.5,-0.5,9.0,8.5,-0.5,betmgm
236530035c5d477cb56ec7f49c6d9391,2025-08-31,Los Angeles Dodgers,Arizona Diamondbacks,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
37fffc1988f2088d8f0c4507effa0b59,2025-08-31,Los Angeles Dodgers,Arizona Diamondbacks,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
2c767ef594017c47ddb39db9fff6cad1,2025-09-02,Detroit Tigers,New York Mets,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
a53a3a6f8dacc3cbce0c94211a736aed,2025-09-05,Tampa Bay Rays,Cleveland Guardians,8.5,8.0,-0.5,8.0,8.0,0.0,betmgm
8210c8598444771930868ec1fc69c3cd,2025-09-07,Arizona Diamondbacks,Boston Red Sox,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
c4f9d3956c90a48af0969ec51ad2ffbe,2025-09-07,Arizona Diamondbacks,Boston Red Sox,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
2b977e3f981a6f6442b798d3e2e60c5d,2025-09-08,Miami Marlins,Washington Nationals,8.0,8.0,0.0,8.0,8.0,0.0,betmgm
ab9e017abf3f75fb35214cee78d43b80,2025-09-08,Philadelphia Phillies,New York Mets,8.5,8.5,0.0,8.5,9.0,0.5,betmgm
b007cf11ed53ca64967bd0a001982166,2025-09-09,Atlanta Braves,Chicago Cubs,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
6c0933b69d08533b27b5a8757dd06bd2,2025-09-10,Los Angeles Angels,Minnesota Twins,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
678293ea5b4898fa56d82e13434e755b,2025-09-10,Los Angeles Angels,Minnesota Twins,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
9aebd0afb1d9ff4c75009968def43dcf,2025-09-12,Chicago Cubs,Tampa Bay Rays,7.5,7.5,0.0,7.5,7.5,0.0,betmgm
beb530358cb5159eb6fc08312fa475c9,2025-09-13,Chicago Cubs,Tampa Bay Rays,8.5,8.0,-0.5,8.5,8.0,-0.5,betmgm
ffc50051ab5c72e18be6976f4d1986d5,2025-09-16,Pittsburgh Pirates,Chicago Cubs,7.0,6.5,-0.5,7.0,6.5,-0.5,betmgm
0e7fcd074542b0a9864c76731794d719,2025-09-16,Minnesota Twins,New York Yankees,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
583beee0dc7282f5e66f9d4cbe902546,2025-09-17,Detroit Tigers,Cleveland Guardians,8.5,8.0,-0.5,8.0,8.0,0.0,betmgm
f2d8fdf9e9fb0f3c5b07bc7be6a51f73,2025-09-17,Boston Red Sox,Oakland Athletics,9.0,9.0,0.0,9.0,9.0,0.0,betmgm
3be916b51fcb21fd7448573e3bb1f7db,2025-09-19,Pittsburgh Pirates,Oakland Athletics,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
b72318e2290aae5374fe19d6ffeb76e7,2025-09-19,Tampa Bay Rays,Boston Red Sox,7.0,7.0,0.0,7.0,7.0,0.0,betmgm
08d8bb8e78841634dac5a77771e0f880,2025-09-20,St. Louis Cardinals,Milwaukee Brewers,7.5,7.5,0.0,7.5,7.5,0.0,betmgm
e6099840ae67e0946127142035013a24,2025-09-20,New York Mets,Washington Nationals,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
73585f5059ae2e9fd25009424e61cc9b,2025-09-20,Tampa Bay Rays,Boston Red Sox,8.5,8.0,-0.5,8.5,8.0,-0.5,betmgm
517af51714edaccec52f8d5ddd34ff81,2025-09-20,St. Louis Cardinals,Milwaukee Brewers,9.0,8.5,-0.5,9.0,8.5,-0.5,betmgm
551761f7cca9fa9d71eea9089e324005,2025-09-21,Baltimore Orioles,New York Yankees,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
d7629165cbd30531b701cd5be5045baa,2025-09-24,Texas Rangers,Minnesota Twins,8.5,8.0,-0.5,8.5,8.0,-0.5,betmgm
87c8b8eb458dd38c4201321bb1018625,2025-09-24,Baltimore Orioles,Tampa Bay Rays,8.5,8.0,-0.5,8.5,8.0,-0.5,betmgm
c1bf30e40067c73e178ab3b8c87b551b,2025-09-24,Toronto Blue Jays,Boston Red Sox,7.5,7.5,0.0,7.5,7.5,0.0,betmgm
a5b58d10f77c3c3b568fcda09f391035,2025-09-25,Chicago Cubs,New York Mets,7.0,7.0,0.0,7.0,7.0,0.0,betmgm
fdff3d4660818c02927b46423b9f4e94,2025-09-25,Baltimore Orioles,Tampa Bay Rays,8.5,8.5,0.0,8.5,8.5,0.0,betmgm
f1b048b4c8993dd3a7ca3e99283c177d,2025-09-25,Toronto Blue Jays,Boston Red Sox,8.0,8.0,0.0,8.0,7.5,-0.5,betmgm
b874f7ec2535aff3fb00b0eb3150e66b,2025-09-25,Chicago Cubs,New York Mets,7.5,7.5,0.0,7.5,7.5,0.0,betmgm
e13de0c193505d1010366c81c9db7b9d,2024-04-07,Kansas City Royals,Chicago White Sox,8.5,9.0,0.5,8.5,9.0,0.5,bovada
dbfad137af512ac9885db336f587060e,2024-04-10,New York Yankees,Miami Marlins,8.5,8.5,0.0,8.5,8.5,0.0,bovada
a2d788e0083bbd1f17ee55a547c6c7e8,2024-04-12,Detroit Tigers,Minnesota Twins,7.0,7.5,0.5,7.0,7.5,0.5,bovada
92d6e78773fa698c470c5b1c195a2064,2024-04-13,Oakland Athletics,Washington Nationals,8.0,8.0,0.0,8.0,8.0,0.0,bovada
f1638efa633c089b3c818a9c3b9f887e,2024-04-13,Oakland Athletics,Washington Nationals,8.0,8.0,0.0,8.0,8.0,0.0,bovada
c70aa1ef4c530cfdbb931bfdf063dae9,2024-04-16,Miami Marlins,San Francisco Giants,8.0,8.5,0.5,8.0,8.5,0.5,bovada
73784d1198ff4cc8712d952207ac4444,2024-04-19,Philadelphia Phillies,Chicago White Sox,8.0,7.5,-0.5,7.5,7.5,0.0,bovada
a5770834c6b12d1b8b35f4a0ebca443e,2024-04-24,Minnesota Twins,Chicago White Sox,6.5,6.5,0.0,6.5,6.5,0.0,bovada
4eaf33b7ce9ee2d505935e660d5209fa,2024-04-25,Cincinnati Reds,Philadelphia Phillies,8.0,8.0,0.0,8.0,8.0,0.0,bovada
8891fb64b5e266165952b26aac1448a7,2024-04-25,Kansas City Royals,Toronto Blue Jays,8.0,7.5,-0.5,8.0,7.5,-0.5,bovada
e07f81447ec2e4946484cef60bf04adf,2024-04-25,Washington Nationals,Los Angeles Dodgers,8.5,7.5,-1.0,8.5,7.5,-1.0,bovada
a3684ad8743b588be0e7f6a869ab4d04,2024-04-27,Atlanta Braves,Cleveland Guardians,8.5,8.5,0.0,8.5,8.5,0.0,bovada
3e0dfd7b457d213c20286ff918a63ec6,2024-04-29,Miami Marlins,Washington Nationals,8.0,8.0,0.0,8.0,8.0,0.0,bovada
d3794c14089d8a6076ab67c7e80a20d8,2024-05-01,Los Angeles Angels,Philadelphia Phillies,8.5,8.5,0.0,8.5,8.5,0.0,bovada
b641bc31aab2a4d6f96bf92b19fc209c,2024-05-01,Arizona Diamondbacks,Los Angeles Dodgers,10.0,9.5,-0.5,9.5,9.5,0.0,bovada
63c5f72e82c28f6db03793af676ab45a,2024-05-01,Los Angeles Angels,Philadelphia Phillies,8.0,8.0,0.0,8.0,8.0,0.0,bovada
403cc788a6ce17bf67e26dcc0ad8c474,2024-05-02,New York Mets,Chicago Cubs,8.5,8.0,-0.5,8.5,8.0,-0.5,bovada
6828655637878db7b66ac9706a53f821,2024-05-05,St. Louis Cardinals,Chicago White Sox,7.5,7.5,0.0,7.5,7.5,0.0,bovada
6ecf11535cae8e73891fa10d574994f9,2024-05-06,Kansas City Royals,Milwaukee Brewers,8.5,8.5,0.0,8.0,8.5,0.5,bovada
8836c401ea8fd0dfa16ec864b476c039,2024-05-07,Chicago Cubs,San Diego Padres,8.5,9.0,0.5,8.5,9.0,0.5,bovada
b389980fdc389a2cce5f6d571aa3e312,2024-05-12,Boston Red Sox,Washington Nationals,8.0,7.5,-0.5,8.0,7.5,-0.5,bovada
c68d0e738b320a45a1d0f9a66365c779,2024-05-12,Miami Marlins,Philadelphia Phillies,7.0,7.0,0.0,7.0,7.0,0.0,bovada
e33bcd87052a8fc6532e7271a4afe40d,2024-05-14,Detroit Tigers,Miami Marlins,8.0,8.0,0.0,8.5,8.0,-0.5,bovada
5cedebbb15ee7bab1717147ec2b2ad26,2024-05-18,Philadelphia Phillies,Washington Nationals,7.5,7.0,-0.5,7.5,7.0,-0.5,bovada
4812ec9a526efca2ac4490dc6f9d445b,2024-05-20,Atlanta Braves,San Diego Padres,7.5,7.5,0.0,7.5,7.5,0.0,bovada
1977919054140325fa05cb23a8f6761d,2024-05-20,Atlanta Braves,San Diego Padres,8.5,8.5,0.0,8.5,8.5,0.0,bovada
d943cfca43efed72f0069b27869c09d8,2024-05-20,Washington Nationals,Minnesota Twins,8.0,7.5,-0.5,8.0,7.5,-0.5,bovada
6d9d605c6093f7d431aec0057b4e409f,2024-05-21,Toronto Blue Jays,Chicago White Sox,7.5,7.0,-0.5,7.5,7.0,-0.5,bovada
046bf27f11e690f51e2c643c28888d3f,2024-05-25,Los Angeles Angels,Cleveland Guardians,8.0,7.5,-0.5,8.0,7.5,-0.5,bovada
6716764e5827a9a2ef29da8b5a742568,2024-05-25,Cincinnati Reds,Los Angeles Dodgers,9.5,9.5,0.0,9.0,9.5,0.5,bovada
b6b4d55854da34b5df55c319e113eb37,2024-05-26,Arizona Diamondbacks,Miami Marlins,9.0,9.5,0.5,9.0,9.5,0.5,bovada
b66d6bd44d773dcb9da14f32e2ada171,2024-05-26,Arizona Diamondbacks,Miami Marlins,8.5,9.0,0.5,8.5,8.5,0.0,bovada
a01f03802c2cee72e998291ea401f4cb,2024-05-28,Milwaukee Brewers,Chicago Cubs,8.0,8.0,0.0,8.0,8.0,0.0,bovada
b618ba3223bd848cc8b29a0187ebb8e3,2024-05-29,Atlanta Braves,Washington Nationals,8.5,8.0,-0.5,8.5,8.0,-0.5,bovada
21734528f7688c66947dfa0261872d35,2024-06-01,Milwaukee Brewers,Chicago White Sox,8.0,8.0,0.0,8.0,8.0,0.0,bovada
e6a5084dedeed332d662765f414c1a50,2024-06-01,Kansas City Royals,San Diego Padres,8.0,8.0,0.0,8.0,8.0,0.0,bovada
136599d46ee114b0f8ef78075196a004,2024-06-01,Baltimore Orioles,Tampa Bay Rays,8.0,7.5,-0.5,8.0,7.5,-0.5,bovada
f5074ed553cea47bd2a9caf51903ba47,2024-06-01,Milwaukee Brewers,Chicago White Sox,7.5,7.0,-0.5,7.5,7.0,-0.5,bovada
77c2c4bc4f37651d04705762a8ed80d5,2024-06-01,Kansas City Royals,San Diego Padres,9.0,9.0,0.0,8.5,9.0,0.5,bovada
c1f99ee8cb2aa9218b7bc28bb0f6499e,2024-06-05,Toronto Blue Jays,Baltimore Orioles,8.0,8.0,0.0,8.0,8.0,0.0,bovada
73bd8430483e96c06b7ed4b6ea6cbb4f,2024-06-06,Pittsburgh Pirates,Los Angeles Dodgers,9.0,9.5,0.5,8.5,9.5,1.0,bovada
d90a0a1e7a9f5d1085d89282aa8649f4,2024-06-08,Cincinnati Reds,Chicago Cubs,9.0,9.0,0.0,9.0,9.0,0.0,bovada
c82bdd862fbb4a25814d9bfc145db1aa,2024-06-11,Boston Red Sox,Philadelphia Phillies,8.0,8.0,0.0,8.0,8.0,0.0,bovada
1c599231392487525761c68a542336ae,2024-06-12,Seattle Mariners,Chicago White Sox,7.0,7.0,0.0,7.0,7.0,0.0,bovada
28f4a0264350602ea0535498aff6c9b0,2024-06-12,Cincinnati Reds,Cleveland Guardians,8.0,8.0,0.0,8.5,8.0,-0.5,bovada
b0870d9bbbc8b5e1ad0489a4928dbc87,2024-06-13,Seattle Mariners,Chicago White Sox,7.5,7.5,0.0,7.5,7.5,0.0,bovada
c23aaf2dc977d5a9e3aece292168507f,2024-06-16,Baltimore Orioles,Philadelphia Phillies,7.0,7.0,0.0,7.0,7.0,0.0,bovada
a77f3622482be922e95b83805fce50f7,2024-06-18,Pittsburgh Pirates,Cincinnati Reds,8.5,8.0,-0.5,8.5,8.0,-0.5,bovada
8eba3935eb2f8d083f59ca5e9ba5ebb1,2024-06-18,New York Yankees,Baltimore Orioles,9.0,9.0,0.0,9.0,9.0,0.0,bovada
631fec44e3e2723f9fd172b1934b9657,2024-06-19,Chicago White Sox,Houston Astros,8.5,9.0,0.5,8.5,9.0,0.5,bovada
23fb547cfac99adf5de7194d97df45c9,2024-06-19,Minnesota Twins,Tampa Bay Rays,7.5,7.5,0.0,7.5,7.5,0.0,bovada
69f195566199e264ed19858dbef07e90,2024-06-23,Houston Astros,Baltimore Orioles,8.5,8.0,-0.5,8.5,8.5,0.0,bovada
c25b77631d7e1cdbe095545cd62e35e0,2024-06-24,Baltimore Orioles,Cleveland Guardians,8.5,8.0,-0.5,8.5,8.0,-0.5,bovada
877e72f6381b999792a9d9248ac086c4,2024-06-28,Boston Red Sox,San Diego Padres,9.5,9.5,0.0,9.5,9.5,0.0,bovada
6a273bf77efa5bbc663074cfe02579b1,2024-06-29,Kansas City Royals,Cleveland Guardians,10.0,9.5,-0.5,10.0,9.5,-0.5,bovada
89aed514c59e4b542da6f71631c88dac,2024-06-29,Seattle Mariners,Minnesota Twins,7.0,7.0,0.0,7.0,7.0,0.0,bovada
36ce13b5f1e94c53b6dc969a7e1d78bc,2024-06-29,Chicago White Sox,Colorado Rockies,9.0,9.0,0.0,9.0,9.0,0.0,bovada
a9db435a03c6050f4a3fb80365b0df34,2024-06-29,Kansas City Royals,Cleveland Guardians,8.0,7.5,-0.5,8.0,7.5,-0.5,bovada
15887187d59ee45403630947e2cb2977,2024-07-01,Toronto Blue Jays,Houston Astros,8.5,8.5,0.0,9.0,8.5,-0.5,bovada
d6923cfe14ed8adafdef23fb3c5758d6,2024-07-04,New York Yankees,Cincinnati Reds,9.0,9.5,0.5,9.0,9.5,0.5,bovada
5dc7d7d865c6cc26508b43fb9fe186eb,2024-07-06,Texas Rangers,Tampa Bay Rays,8.5,8.5,0.0,8.5,8.5,0.0,bovada
ea112d5fa8498cfece02c166dd5e8c09,2024-07-06,Texas Rangers,Tampa Bay Rays,8.0,7.5,-0.5,8.0,7.5,-0.5,bovada
672448bc62bd53ad702b7bbab7adb6bc,2024-07-06,Miami Marlins,Chicago White Sox,7.0,7.0,0.0,7.0,7.0,0.0,bovada
e3b5609ea78042e6cec48bb7f50a141b,2024-07-07,Minnesota Twins,Houston Astros,9.0,8.5,-0.5,9.0,8.5,-0.5,bovada
e7c63a45281e2ba2a9f75c6eb5f3b5bb,2024-07-10,Chicago White Sox,Minnesota Twins,8.0,8.0,0.0,8.0,8.0,0.0,bovada
d4de8313a29ccf7905932e5c269f267a,2024-07-10,Chicago White Sox,Minnesota Twins,8.0,8.0,0.0,8.0,8.0,0.0,bovada
5573cb7101964d15aef2ae3a9482bd57,2024-07-10,Chicago White Sox,Minnesota Twins,8.0,8.5,0.5,8.0,8.5,0.5,bovada
d36c64e0b8d3b7e2d1fc236d42b1f00e,2024-07-10,Detroit Tigers,Cleveland Guardians,7.5,7.5,0.0,8.0,7.5,-0.5,bovada
cf8cd6875a23e265b02072e45281c163,2024-07-13,St. Louis Cardinals,Chicago Cubs,8.0,8.0,0.0,8.0,8.0,0.0,bovada
658f6690ea5a8a4fcc5805d30e71ecb2,2024-07-13,St. Louis Cardinals,Chicago Cubs,9.0,8.5,-0.5,9.0,8.5,-0.5,bovada
6ada6f1d11cf00b11fc27d21b6592657,2024-07-19,Washington Nationals,Cincinnati Reds,9.0,8.5,-0.5,9.0,8.0,-1.0,bovada
e584457eb354b9a56870370c8abca119,2024-07-20,Los Angeles Dodgers,Boston Red Sox,8.5,8.5,0.0,8.5,8.5,0.0,bovada
99d8d81f1e5b9fc99f8f8b68dcff78dc,2024-07-20,New York Yankees,Tampa Bay Rays,8.0,8.5,0.5,8.0,8.5,0.5,bovada
a3127ff950e8e8577cf5f7cd6f26f7d2,2024-07-20,Washington Nationals,Cincinnati Reds,8.5,8.0,-0.5,8.5,8.0,-0.5,bovada
ac871f53ece711fddda2076cf8def32f,2024-07-20,Los Angeles Dodgers,Boston Red Sox,9.0,9.0,0.0,9.0,9.0,0.0,bovada
79035eae5391de857ed1ad4d0842d983,2024-07-23,Texas Rangers,Chicago White Sox,8.0,8.5,0.5,8.0,8.5,0.5,bovada
32f9fd8a50335913ad8f05a864f59058,2024-07-23,Miami Marlins,Baltimore Orioles,8.5,8.5,0.0,8.5,8.5,0.0,bovada
64f1532cac7f62564289a7b07510ffd5,2024-07-23,Minnesota Twins,Philadelphia Phillies,8.0,8.0,0.0,8.0,8.0,0.0,bovada
0a023a2352ef8fd7ff187bc724f9e785,2024-07-24,Atlanta Braves,Cincinnati Reds,8.5,12.5,4.0,8.5,12.5,4.0,bovada
4b6c59ca424e00a925e0d1335d1234f3,2024-07-24,Atlanta Braves,Cincinnati Reds,7.5,7.5,0.0,8.0,7.5,-0.5,bovada
aa309f496232f1c7e79788aafbe30fd6,2024-07-25,Toronto Blue Jays,Tampa Bay Rays,7.5,7.5,0.0,7.5,7.5,0.0,bovada
